0;5880.49;18265.8;43018.1
1;2963.78;7949.86;12422.5
2;-467.277;4310.48;5996.3
3;-1994.88;1501.88;3042.66
4;-4734.77;-1033.82;262.922
5;-5159.27;-3350.39;-1967.82
6;-5782.5;-4799.36;-4102.77
7;-6249.27;-5432.42;-5023.6
8;-7477.88;-6035.53;-5554.42
9;-8543.65;-6979.77;-6319.41
10;-9669.88;-8140.43;-7292.34
11;-10127.1;-9221.77;-8543.65
12;-11284.8;-9846.83;-9483.48
13;-12884.8;-10681.7;-9956.79
14;-13237.9;-12298.9;-11284.8
15;-14352;-13031.9;-12588.1
16;-15026;-13926.8;-13172.7
17;-15839;-14677.4;-14201
18;-17389.2;-15529.4;-14843.9
19;-18279;-16904.6;-15885.8
20;-18658.7;-17971.5;-17361
21;-19327.1;-18462.4;-18183.5
22;-19868.1;-19129.5;-18658.7
23;-21186.9;-19617.7;-19251.4
24;-21886.2;-20492.9;-19830.3
25;-21956.2;-21493.6;-21123.3
26;-22729.2;-21890.5;-21556.5
27;-23838.5;-22408;-21956.2
28;-24456.3;-23494;-22729.2
29;-25241.2;-24291.2;-23838.5
30;-25529.6;-24989.9;-24456.3
31;-25957.8;-25409;-25241.2
32;-26679;-25827.7;-25454.2
33;-27035.8;-26254.1;-25957.8
34;-27480.1;-26873.3;-26574.9
35;-27786.1;-27402.5;-27035.8
36;-28005.9;-27646;-27480.1
37;-28309.9;-27934.4;-27688.3
38;-28724.3;-28174.2;-28005.9
39;-29253;-28640.4;-28309.9
40;-29654.4;-29049.3;-28724.3
41;-30293;-29375.5;-29127.4
42;-30741;-30099;-29654.1
43;-30959.4;-30514.5;-30280.5
44;-31226.7;-30897.1;-30716.9
45;-31430;-31034.6;-30954.7
46;-31703.8;-31313.8;-31032
47;-31969.8;-31628.7;-31430
48;-32335.3;-31785.8;-31693.6
49;-32407.3;-32103.7;-31880.8
50;-32480.4;-32375.8;-32214.9
51;-32609.3;-32423.4;-32407.3
52;-32983.2;-32570.4;-32407.3
53;-33212.8;-32677.8;-32609.3
54;-33393.4;-33121.8;-32617.8
55;-34493.8;-33297.1;-33212.8
56;-34493.8;-34020.9;-33393.4
57;-34627;-34474.8;-34211.9
58;-34938.2;-34530.7;-34493.8
59;-35069;-34866.2;-34493.8
60;-35319.8;-34978.5;-34938.2
61;-35548.8;-35276.9;-34938.2
62;-35548.8;-35483;-35319.8
63;-35548.8;-35548.8;-35548.8
64;-36038.8;-35550.7;-35548.8
65;-36530;-35652.6;-35548.8
66;-36979.3;-36393.6;-35548.8
67;-37300.8;-36713.7;-36530
68;-37300.8;-37104.1;-36979.3
69;-37300.8;-37300.8;-37300.8
70;-37300.8;-37300.8;-37300.8
71;-37300.8;-37300.8;-37300.8
72;-37725.8;-37302.4;-37300.8
73;-37725.8;-37374.7;-37300.8
74;-37725.8;-37707.1;-37300.8
75;-37725.8;-37725.8;-37725.8
76;-37725.8;-37725.8;-37725.8
77;-37725.8;-37725.8;-37725.8
78;-37725.8;-37725.8;-37725.8
79;-37725.8;-37725.8;-37725.8
80;-37725.8;-37725.8;-37725.8
81;-38677.8;-37733.1;-37725.8
82;-38826.4;-38002;-37725.8
83;-38826.4;-38760.2;-38677.8
84;-38826.4;-38826.4;-38826.4
85;-38826.4;-38826.4;-38826.4
86;-38826.4;-38826.4;-38826.4
87;-38827;-38826.4;-38826.4
88;-38907.1;-38830.2;-38826.4
89;-38907.1;-38886.7;-38826.4
90;-38907.1;-38907.1;-38907.1
91;-38907.1;-38907.1;-38907.1
92;-38907.1;-38907.1;-38907.1
93;-38907.1;-38907.1;-38907.1
94;-38907.1;-38907.1;-38907.1
95;-38907.1;-38907.1;-38907.1
96;-38907.1;-38907.1;-38907.1
97;-38907.1;-38907.1;-38907.1
98;-38907.1;-38907.1;-38907.1
99;-38907.1;-38907.1;-38907.1
100;-38907.1;-38907.1;-38907.1
