0;6307.27;18227.1;45713.1
1;4948.17;9033.12;14026.5
2;2865.68;5750.85;7040.63
3;1038.9;4054.32;5017.21
4;-766.954;1978.28;3134.14
5;-1155.6;20.2642;868.787
6;-1840.23;-949.108;-475.954
7;-2130.27;-1460.91;-1139.81
8;-3085.84;-1949.64;-1605.16
9;-3704.05;-2883.83;-2342.83
10;-4066.3;-3509.22;-3190.35
11;-4295.95;-3977.15;-3704.05
12;-4758.48;-4219.21;-4066.3
13;-5178.14;-4547.81;-4264.71
14;-5619.63;-5020;-4710.35
15;-6043.24;-5445;-5178.14
16;-6498.99;-5805.65;-5534.65
17;-6840.47;-6101;-5866.14
18;-6967.46;-6506.6;-6268.57
19;-7338.99;-6802.72;-6529.99
20;-7518.71;-7089.87;-6851.09
21;-7728.83;-7348.44;-7138.28
22;-7957.08;-7605.72;-7386.44
23;-8014.62;-7810.5;-7638.99
24;-8394.79;-7964.57;-7867.62
25;-8632.27;-8201.72;-8014.62
26;-9017.09;-8518.22;-8277.71
27;-9615.78;-8849.39;-8550.36
28;-10263.2;-9407.08;-9017.09
29;-10270;-10180.8;-9838.92
30;-10880.9;-10307.3;-10263.2
31;-11264.1;-10686.3;-10325.2
32;-11487.5;-11069;-10877.6
33;-11834.2;-11320.2;-11076.1
34;-12195.2;-11614.7;-11299.5
35;-12195.2;-12058.4;-11834.2
36;-12196.3;-12190.6;-12117.1
37;-12637.3;-12221.1;-12195.2
38;-12989.3;-12392.9;-12195.2
39;-13149.8;-12821.4;-12420
40;-13607.9;-13063.4;-12930.6
41;-13841.3;-13217.7;-13131.6
42;-14184.8;-13596.5;-13149.8
43;-14275.8;-13986.6;-13718.9
44;-14609.7;-14182.4;-14058.2
45;-14794.9;-14441.8;-14184.8
46;-15441.9;-14696.6;-14556
47;-15515.7;-15368.5;-14794.9
48;-15553.2;-15446.3;-15441.9
49;-15642.2;-15501.9;-15441.9
50;-15980.3;-15596.5;-15515.7
51;-16381;-15880.3;-15642.2
52;-16381;-16054.6;-15980.3
53;-16381.3;-16358.5;-16180.5
54;-16581.4;-16405.9;-16381
55;-16582.8;-16555.9;-16381
56;-17183.5;-16622.8;-16581.4
57;-17219.1;-17047.8;-16656.9
58;-17825.2;-17248.4;-16982.4
59;-17825.2;-17794.8;-17333.7
60;-17825.2;-17825.2;-17825.2
61;-17932;-17825.7;-17825.2
62;-18026.3;-17838.1;-17825.2
63;-18026.3;-17943;-17825.2
64;-18048.5;-18026.6;-18026.3
65;-18426.6;-18038.4;-18026.3
66;-18426.6;-18127.9;-18026.3
67;-18469.4;-18398;-18127.5
68;-18591.5;-18435.4;-18426.6
69;-18733.6;-18544.3;-18426.6
70;-18890.1;-18670.3;-18591.5
71;-18890.1;-18889.5;-18829.2
72;-18890.1;-18890.1;-18890.1
73;-18890.1;-18890.1;-18890.1
74;-18890.1;-18890.1;-18890.1
75;-18890.1;-18890.1;-18890.1
76;-18981.6;-18890.5;-18890.1
77;-18981.6;-18894.2;-18890.1
78;-19157.3;-18955.8;-18890.1
79;-19533.3;-18997.8;-18981.6
80;-19572.1;-19135.9;-18981.6
81;-19726;-19485.5;-19157.3
82;-19935.1;-19588.7;-19572.1
83;-19935.1;-19829.6;-19572.1
84;-19935.1;-19935.1;-19935.1
85;-19935.1;-19935.1;-19935.1
86;-19937.1;-19935.1;-19935.1
87;-19937.1;-19935.2;-19935.1
88;-19937.1;-19936.7;-19935.1
89;-19937.1;-19937.1;-19937.1
90;-19937.1;-19937.1;-19937.1
91;-19937.1;-19937.1;-19937.1
92;-19937.1;-19937.1;-19937.1
93;-19937.1;-19937.1;-19937.1
94;-19937.7;-19937.1;-19937.1
95;-20237.5;-19976.4;-19937.1
96;-20646.4;-20228.7;-19937.7
97;-21188.8;-20379.1;-20237.5
98;-21188.8;-21151.2;-20646.4
99;-21188.8;-21188.8;-21188.8
100;-21188.8;-21188.8;-21188.8
