0;5977.44;17926;47345.1
1;5949.58;16133.2;35240.5
2;6299.26;14491.4;34970.8
3;5451.16;13319.7;34970.8
4;5451.16;12436.4;34470.5
5;5453.79;11855.8;34470.5
6;5217.56;11458.7;33918.6
7;5198.23;11059.7;33918.6
8;5198.23;10616.7;33918.6
9;4903.83;10176.4;30934.7
10;3495.48;9836.34;30934.7
11;3411.97;9445.94;24168.7
12;3411.97;9212.98;23789
13;3411.97;9014.39;22479.4
14;3278.36;8797.12;22523.3
15;3495.48;8564.95;20420.4
16;3339.3;8384.35;20420.4
17;3215.36;8263.13;20420.4
18;3126.55;8136.67;20420.4
19;3094.17;7947.48;20165.3
20;2590.28;7736.57;19876.9
21;2162.28;7587.7;19199.6
22;2217.19;7457.34;19199.6
23;2205.39;7288.87;19199.6
24;2205.39;7145.87;19199.6
25;2125.55;7015.76;18924.8
26;2125.55;6942.75;18924.8
27;2269.43;6854.52;18360
28;2269.43;6720.31;18360
29;2269.43;6670.4;18360
30;2269.43;6529.98;18360
31;2269.43;6413.09;18360
32;2058.92;6295.17;17747.9
33;2058.92;6152.5;17693.1
34;2058.92;6051.21;17441
35;2058.92;5982.29;17441
36;2058.92;5895.98;17441
37;2058.92;5820.22;17441
38;2058.92;5722.81;16993.2
39;2058.92;5658.4;16993.2
40;2058.92;5586.61;16993.2
41;2019.39;5521.63;16672.3
42;2019.39;5476.26;16035.8
43;2019.39;5392.78;15461.2
44;2019.39;5327.34;15461.2
45;2020.49;5249.02;15382
46;2020.49;5178.61;15382
47;1840.55;5149.8;15382
48;1784.57;5101.57;15382
49;1784.57;5044.96;15382
50;1640.23;4984.29;15382
51;1640.23;4913.69;13131.7
52;1640.23;4861.88;12884.6
53;1640.23;4811.55;12306.7
54;1640.23;4730.89;10976
55;1457.32;4687.58;10866.6
56;1334.4;4638.52;10866.6
57;1334.4;4584.69;10866.6
58;1334.4;4535.8;10866.6
59;1334.4;4485.39;10866.6
60;1334.4;4429.25;10866.6
61;1334.4;4393.95;10866.6
62;1334.4;4354.08;10866.6
63;1334.4;4311.04;10300.5
64;1214.77;4272.78;10300.5
65;1214.77;4234.62;10300.5
66;1214.77;4191.61;10198.3
67;1214.77;4165.57;10198.3
68;1214.77;4134.94;10198.3
69;1214.77;4098.67;10198.3
70;1214.77;4059.82;10198.3
71;1214.77;4017.44;9841.61
72;1214.77;3966.8;9841.61
73;1214.77;3932.42;9841.61
74;1214.77;3888.58;9841.61
75;1135.34;3863.27;9841.61
76;969.15;3824.01;9841.61
77;969.15;3796.84;9841.61
78;969.15;3766.59;9841.61
79;969.15;3717.47;9719.13
80;926.37;3668.81;9521.05
81;926.37;3646.28;9521.05
82;926.37;3626.95;9449.15
83;926.37;3585.3;9061.31
84;770.159;3544.32;9061.31
85;770.159;3510.43;9061.31
86;770.159;3478.44;9061.31
87;752.609;3444.93;9061.31
88;752.609;3425.9;9061.31
89;752.609;3396.25;9061.31
90;752.609;3370.27;9061.31
91;748.586;3342.51;9061.31
92;748.586;3325.31;9061.31
93;748.586;3293.09;8965.43
94;748.586;3277.46;8965.43
95;730.967;3256.96;8965.43
96;730.967;3236.05;8965.43
97;730.967;3202.44;8965.43
98;730.967;3179.68;8965.43
99;730.967;3154.41;8965.43
100;730.967;3135.1;8965.43
101;730.967;3115.06;8965.43
102;730.967;3097.09;8965.43
103;730.967;3080.62;8965.43
104;730.967;3059.04;8965.43
105;730.967;3045.03;8909.43
106;730.967;3020.99;8909.43
107;730.967;2986.32;8909.43
108;730.967;2971.47;8909.43
109;694.729;2946.31;8909.43
110;643.781;2926.34;8825.69
111;643.781;2901.78;8825.69
112;643.781;2875.03;8825.69
113;643.781;2857.55;8825.69
114;643.781;2843.9;8825.69
115;603.871;2822.48;8825.69
116;603.871;2805.71;8825.69
117;603.871;2793.26;8825.69
118;603.871;2770.81;8825.69
119;603.871;2755.52;8825.69
120;603.871;2733.06;8825.69
121;603.871;2712.5;8825.69
122;502.032;2696;8825.69
123;502.032;2674.05;8825.69
124;502.032;2662.11;8825.69
125;502.032;2651.98;8825.69
126;502.032;2638.06;8825.69
127;359.457;2618.16;8825.69
128;277.269;2605.66;8825.69
129;277.269;2595.51;8825.69
130;97.5781;2569.56;8825.69
131;97.5781;2555.66;8825.69
132;97.5781;2527.9;8808.88
133;97.5781;2506.19;8808.88
134;97.5781;2487.2;8808.88
135;75.5586;2473.96;8808.88
136;75.5586;2459.75;8808.88
137;75.5586;2449.52;8808.88
138;75.5586;2425.35;8808.88
139;75.5586;2382.42;6096.89
140;75.5586;2368.55;6096.89
141;75.5586;2355.57;6096.89
142;75.5586;2341.1;6020.86
143;75.5586;2330.98;6020.86
144;75.5586;2319.24;6020.86
145;75.5586;2306.73;6020.86
146;75.5586;2288.29;5925.16
147;-218.482;2281.97;5925.16
148;-218.482;2273.06;5925.16
149;-218.482;2252.82;5925.16
150;-406.696;2242.3;5925.16
151;-406.696;2228.2;5834.26
152;-406.696;2213.42;5834.26
153;-407.02;2190.36;5406.52
154;-407.02;2172.96;5406.52
155;-407.02;2162.7;5406.52
156;-407.02;2154.48;5406.52
157;-407.02;2146.33;5368.45
158;-407.02;2138.18;5368.45
159;-407.02;2127.95;5368.45
160;-407.02;2117.23;5368.45
161;-407.02;2109.61;5368.45
162;-407.02;2090.77;4716.52
163;-407.02;2083.46;4716.52
164;-407.02;2066.74;4716.52
165;-407.02;2049.7;4716.52
166;-407.02;2036.6;4716.52
167;-407.02;2027.26;4716.52
168;-407.02;2015.36;4716.52
169;-407.02;1998.97;4716.52
170;-407.02;1989.08;4716.52
171;-407.02;1979.2;4716.52
172;-407.02;1962.42;4716.52
173;-407.02;1952.11;4702.1
174;-407.02;1942.69;4702.1
175;-407.02;1929.55;4702.1
