0;7205.72;19230.2;46200.9
1;4077.65;9385.64;13587.9
2;2617.8;5714.51;7598.2
3;2013.04;3922.44;4989.66
4;656.982;2539.31;3522.54
5;-488.152;1290.76;2028.84
6;-1444.15;170.193;779.593
7;-2046.97;-946.327;-155.8
8;-2680.6;-1781.88;-1335.74
9;-3184.47;-2420.01;-2016.3
10;-3343.58;-2935.61;-2634.39
11;-4012.48;-3279.92;-3073.51
12;-4283.45;-3615.62;-3340.05
13;-4751.81;-4109.59;-3806.27
14;-5818.68;-4495.99;-4209.34
15;-6709.24;-5123.54;-4633.28
16;-7141.98;-6209.64;-5512.87
17;-7411.3;-6922.03;-6576.44
18;-7990.57;-7216.39;-7054.25
19;-8512.31;-7723.67;-7247.13
20;-8792.8;-8200.14;-7986.37
21;-9081.35;-8634.12;-8344.16
22;-9494.55;-8910.46;-8746.78
23;-9956.15;-9280.39;-8972
24;-10021.6;-9755.51;-9405.58
25;-10374.8;-9976.25;-9890.81
26;-10909.5;-10189.1;-9956.34
27;-11399.8;-10633.4;-10286
28;-12439.3;-11079.1;-10740.6
29;-13489.1;-11862.1;-11223.2
30;-14790.2;-13050.5;-12370.8
31;-15223.6;-14208.1;-13489.1
32;-15836.1;-14983.2;-14581.4
33;-16791.6;-15525.8;-15062.6
34;-16791.6;-16178.5;-15784.8
35;-16857.3;-16749.8;-16389.7
36;-17324.6;-16822.4;-16791.6
37;-17528.6;-17062.5;-16802.5
38;-17835.2;-17451;-17129.8
39;-18934.2;-17697.5;-17525.4
40;-19343.7;-18540.3;-17835.2
41;-19343.7;-19087;-18741.4
42;-19351.5;-19329.5;-19141.6
43;-19659.7;-19356.1;-19343.7
44;-19912.9;-19534.2;-19343.7
45;-20221.1;-19721.7;-19659.7
46;-20221.1;-20107.1;-19659.7
47;-20221.5;-20221.1;-20221.1
48;-20488.7;-20227.9;-20221.1
49;-20488.7;-20387.6;-20221.1
50;-20488.7;-20488.7;-20488.7
51;-20488.7;-20488.7;-20488.7
52;-20488.9;-20488.7;-20488.7
53;-20759.5;-20499.5;-20488.7
54;-20759.5;-20650.1;-20488.7
55;-21320.9;-20770.7;-20759.5
56;-21320.9;-21070.6;-20759.5
57;-21321.4;-21320.9;-21320.9
58;-21780;-21334.9;-21320.9
59;-21780;-21572.9;-21320.9
60;-21780;-21770.3;-21695.3
61;-21780;-21780;-21780
62;-21780;-21780;-21780
63;-21780;-21780;-21780
64;-21780;-21780;-21780
65;-21780;-21780;-21780
66;-21844;-21780.3;-21780
67;-21948.1;-21794.6;-21780
68;-21948.1;-21897.8;-21780
69;-21948.1;-21948.1;-21948.1
70;-21981.7;-21948.5;-21948.1
71;-21981.7;-21957.8;-21948.1
72;-21981.7;-21979.1;-21948.1
73;-21981.7;-21981.7;-21981.7
74;-21981.7;-21981.7;-21981.7
75;-21981.7;-21981.7;-21981.7
76;-21981.7;-21981.7;-21981.7
77;-21981.7;-21981.7;-21981.7
78;-21981.7;-21981.7;-21981.7
79;-21981.7;-21981.7;-21981.7
80;-21981.7;-21981.7;-21981.7
81;-21981.7;-21981.7;-21981.7
82;-21981.7;-21981.7;-21981.7
83;-21981.7;-21981.7;-21981.7
84;-21981.7;-21981.7;-21981.7
85;-21989.4;-21981.7;-21981.7
86;-22066.7;-21982.7;-21981.7
87;-22182.3;-21999.1;-21981.7
88;-22182.3;-22064;-21989.4
89;-22182.3;-22168.8;-22066.7
90;-22182.3;-22182.3;-22182.3
91;-22182.3;-22182.3;-22182.3
92;-22182.3;-22182.3;-22182.3
93;-22182.3;-22182.3;-22182.3
94;-22182.3;-22182.3;-22182.3
95;-22182.3;-22182.3;-22182.3
96;-22187.5;-22182.4;-22182.3
97;-22589.7;-22191.9;-22182.3
98;-23173;-22389.1;-22182.3
99;-23384.3;-22812.9;-22388.6
100;-23468.9;-23187;-22734
